transaction_id,customer_id,amount,fraud_risk_score,risk_bucket,triggered_rules,reasons,run_ts
TXN001027,CUST0356,382.72,30,Medium,amount_anomaly,amount 382.72 is 5 std devs above CUST0356's rolling average of 62.27 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004059,CUST0356,162.71,30,Medium,amount_anomaly,amount 162.71 is 3.5 std devs above CUST0356's rolling average of 37.16 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004817,CUST0109,265.92,30,Medium,amount_anomaly,amount 265.92 is 4.5 std devs above CUST0109's rolling average of 50.59 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004677,CUST0035,270.81,30,Medium,amount_anomaly,amount 270.81 is 4 std devs above CUST0035's rolling average of 57.76 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004615,CUST0072,311.86,30,Medium,amount_anomaly,amount 311.86 is 4.1 std devs above CUST0072's rolling average of 82.47 (n=12 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001919,CUST0034,379.75,30,Medium,amount_anomaly,amount 379.75 is 5 std devs above CUST0034's rolling average of 72.3 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004017,CUST0261,324.76,30,Medium,amount_anomaly,amount 324.76 is 3.7 std devs above CUST0261's rolling average of 62.82 (n=8 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003611,CUST0354,381.67,30,Medium,amount_anomaly,amount 381.67 is 9.1 std devs above CUST0354's rolling average of 45.88 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004923,CUST0104,356.67,30,Medium,amount_anomaly,amount 356.67 is 3.6 std devs above CUST0104's rolling average of 85.09 (n=10 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003486,CUST0033,399.45,30,Medium,amount_anomaly,amount 399.45 is 11.4 std devs above CUST0033's rolling average of 35.48 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002686,CUST0264,309.71,30,Medium,amount_anomaly,amount 309.71 is 7.1 std devs above CUST0264's rolling average of 37.72 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000823,CUST0011,348.08,30,Medium,amount_anomaly,amount 348.08 is 4.5 std devs above CUST0011's rolling average of 82.23 (n=10 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003385,CUST0104,241.8,30,Medium,amount_anomaly,amount 241.8 is 5.9 std devs above CUST0104's rolling average of 36.99 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002546,CUST0103,310.86,30,Medium,amount_anomaly,amount 310.86 is 29 std devs above CUST0103's rolling average of 19.12 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003945,CUST0276,383.48,30,Medium,amount_anomaly,amount 383.48 is 5.3 std devs above CUST0276's rolling average of 77.6 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003014,CUST0279,289.0,30,Medium,amount_anomaly,amount 289 is 3 std devs above CUST0279's rolling average of 61.85 (n=8 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000145,CUST0351,95.6,30,Medium,amount_anomaly,amount 95.6 is 9.2 std devs above CUST0351's rolling average of 16.23 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003271,CUST0281,204.34,30,Medium,amount_anomaly,amount 204.34 is 15.4 std devs above CUST0281's rolling average of 26.28 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000727,CUST0350,185.28,30,Medium,amount_anomaly,amount 185.28 is 4.6 std devs above CUST0350's rolling average of 32.07 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000301,CUST0097,401.24,30,Medium,amount_anomaly,amount 401.24 is 38.5 std devs above CUST0097's rolling average of 21.46 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004213,CUST0282,371.14,30,Medium,amount_anomaly,amount 371.14 is 4.5 std devs above CUST0282's rolling average of 87.9 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000512,CUST0283,399.87,30,Medium,amount_anomaly,amount 399.87 is 3.2 std devs above CUST0283's rolling average of 104.96 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002533,CUST0074,121.41,30,Medium,amount_anomaly,amount 121.41 is 6.4 std devs above CUST0074's rolling average of 27.61 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001442,CUST0285,178.24,30,Medium,amount_anomaly,amount 178.24 is 5.3 std devs above CUST0285's rolling average of 41.13 (n=7 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004398,CUST0026,377.58,30,Medium,amount_anomaly,amount 377.58 is 5.6 std devs above CUST0026's rolling average of 64.89 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003361,CUST0288,340.16,30,Medium,amount_anomaly,amount 340.16 is 6.1 std devs above CUST0288's rolling average of 70.03 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004844,CUST0096,375.06,30,Medium,amount_anomaly,amount 375.06 is 13.3 std devs above CUST0096's rolling average of 27.44 (n=15 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000862,CUST0096,106.33,30,Medium,amount_anomaly,amount 106.33 is 4.2 std devs above CUST0096's rolling average of 26.71 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003376,CUST0291,311.0,30,Medium,amount_anomaly,amount 311 is 6.4 std devs above CUST0291's rolling average of 96.05 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004906,CUST0025,73.58,30,Medium,amount_anomaly,amount 73.58 is 9.9 std devs above CUST0025's rolling average of 12.46 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003837,CUST0025,380.16,30,Medium,amount_anomaly,amount 380.16 is 3.4 std devs above CUST0025's rolling average of 65.94 (n=8 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003503,CUST0025,281.88,30,Medium,amount_anomaly,amount 281.88 is 6.4 std devs above CUST0025's rolling average of 36.69 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000197,CUST0292,140.4,30,Medium,amount_anomaly,amount 140.4 is 25.1 std devs above CUST0292's rolling average of 28.46 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002243,CUST0293,170.23,30,Medium,amount_anomaly,amount 170.23 is 4.1 std devs above CUST0293's rolling average of 31.29 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001028,CUST0023,285.9,30,Medium,amount_anomaly,amount 285.9 is 5 std devs above CUST0023's rolling average of 74.5 (n=7 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001578,CUST0022,155.09,30,Medium,amount_anomaly,amount 155.09 is 14.6 std devs above CUST0022's rolling average of 17.39 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002547,CUST0301,141.21,30,Medium,amount_anomaly,amount 141.21 is 8.9 std devs above CUST0301's rolling average of 24.24 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001731,CUST0095,312.67,30,Medium,amount_anomaly,amount 312.67 is 3.7 std devs above CUST0095's rolling average of 72.75 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002793,CUST0303,385.79,30,Medium,amount_anomaly,amount 385.79 is 3.1 std devs above CUST0303's rolling average of 93.72 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004342,CUST0021,145.1,30,Medium,amount_anomaly,amount 145.1 is 4.1 std devs above CUST0021's rolling average of 46.43 (n=8 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000311,CUST0304,307.42,30,Medium,amount_anomaly,amount 307.42 is 5.6 std devs above CUST0304's rolling average of 76.05 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001367,CUST0304,374.89,30,Medium,amount_anomaly,amount 374.89 is 3.1 std devs above CUST0304's rolling average of 94.83 (n=10 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003707,CUST0305,399.54,30,Medium,amount_anomaly,amount 399.54 is 3.2 std devs above CUST0305's rolling average of 119.29 (n=7 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004998,CUST0020,352.68,30,Medium,amount_anomaly,amount 352.68 is 4.5 std devs above CUST0020's rolling average of 68.68 (n=14 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001371,CUST0309,340.55,30,Medium,amount_anomaly,amount 340.55 is 3.9 std devs above CUST0309's rolling average of 73.88 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003030,CUST0311,320.95,30,Medium,amount_anomaly,amount 320.95 is 10.1 std devs above CUST0311's rolling average of 45.87 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001623,CUST0312,195.37,30,Medium,amount_anomaly,amount 195.37 is 3.4 std devs above CUST0312's rolling average of 52.88 (n=8 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002794,CUST0313,377.66,30,Medium,amount_anomaly,amount 377.66 is 11.3 std devs above CUST0313's rolling average of 45.27 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002970,CUST0019,356.08,30,Medium,amount_anomaly,amount 356.08 is 3.6 std devs above CUST0019's rolling average of 74.52 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003809,CUST0322,243.07,30,Medium,amount_anomaly,amount 243.07 is 5.8 std devs above CUST0322's rolling average of 48.17 (n=8 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000607,CUST0322,343.63,30,Medium,amount_anomaly,amount 343.63 is 4 std devs above CUST0322's rolling average of 77.83 (n=11 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004272,CUST0341,258.98,30,Medium,amount_anomaly,amount 258.98 is 3.8 std devs above CUST0341's rolling average of 59.91 (n=11 prior txns),2026-09-17 07:13:11.327262 UTC
TXN000306,CUST0341,168.19,30,Medium,amount_anomaly,amount 168.19 is 3.1 std devs above CUST0341's rolling average of 44.93 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001761,CUST0341,144.64,30,Medium,amount_anomaly,amount 144.64 is 8.1 std devs above CUST0341's rolling average of 34.44 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003040,CUST0340,350.92,30,Medium,amount_anomaly,amount 350.92 is 6.5 std devs above CUST0340's rolling average of 53.36 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004707,CUST0324,118.06,30,Medium,amount_anomaly,amount 118.06 is 4 std devs above CUST0324's rolling average of 23.86 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002753,CUST0338,357.24,30,Medium,amount_anomaly,amount 357.24 is 4.3 std devs above CUST0338's rolling average of 79.23 (n=5 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003727,CUST0324,385.26,30,Medium,amount_anomaly,amount 385.26 is 8.2 std devs above CUST0324's rolling average of 42.16 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN003178,CUST0326,276.42,30,Medium,amount_anomaly,amount 276.42 is 3.7 std devs above CUST0326's rolling average of 56.01 (n=9 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001829,CUST0331,289.69,30,Medium,amount_anomaly,amount 289.69 is 5.4 std devs above CUST0331's rolling average of 39.88 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004321,CUST0091,217.53,30,Medium,amount_anomaly,amount 217.53 is 13.4 std devs above CUST0091's rolling average of 22.18 (n=7 prior txns),2026-09-17 07:13:11.327262 UTC
TXN001415,CUST0087,337.3,30,Medium,amount_anomaly,amount 337.3 is 22 std devs above CUST0087's rolling average of 33.75 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004557,CUST0366,375.57,30,Medium,amount_anomaly,amount 375.57 is 4.1 std devs above CUST0366's rolling average of 63.39 (n=11 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002928,CUST0016,241.69,30,Medium,amount_anomaly,amount 241.69 is 4.2 std devs above CUST0016's rolling average of 50.89 (n=6 prior txns),2026-09-17 07:13:11.327262 UTC
TXN004986,CUST0219,325.16,30,Medium,amount_anomaly,amount 325.16 is 5.5 std devs above CUST0219's rolling average of 103.25 (n=4 prior txns),2026-09-17 07:13:11.327262 UTC
TXN002145,CUST0039,121.47,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003639,CUST0235,195.44,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002332,CUST0332,16.71,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000023,CUST0332,13.64,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001255,CUST0332,57.66,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003103,CUST0335,39.36,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003381,CUST0336,42.69,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000658,CUST0016,76.05,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002064,CUST0016,30.73,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004145,CUST0016,35.85,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002104,CUST0016,13.02,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004957,CUST0337,8.22,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001545,CUST0331,11.94,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004574,CUST0331,9.29,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002176,CUST0331,10.74,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004509,CUST0015,108.07,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002143,CUST0329,229.5,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000176,CUST0328,218.5,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001282,CUST0327,169.77,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000194,CUST0327,13.13,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003906,CUST0326,8.85,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000035,CUST0326,26.53,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001195,CUST0326,32.28,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002495,CUST0337,210.11,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004459,CUST0325,111.86,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001335,CUST0325,139.99,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004879,CUST0325,77.74,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002274,CUST0324,58.95,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001151,CUST0017,303.5,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004175,CUST0017,96.38,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004821,CUST0017,203.1,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000114,CUST0017,9.2,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004687,CUST0337,69.58,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000166,CUST0338,329.35,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004191,CUST0323,264.48,10,Low,odd_hour,"transaction at 01:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004121,CUST0341,14.44,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004484,CUST0341,17.87,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN004456,CUST0321,202.99,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001762,CUST0320,207.51,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001281,CUST0319,31.41,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000209,CUST0317,113.66,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN002042,CUST0018,29.21,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN001081,CUST0018,16.35,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003521,CUST0018,8.1,10,Low,odd_hour,"transaction at 04:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN003018,CUST0317,103.52,10,Low,odd_hour,"transaction at 03:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
TXN000459,CUST0317,117.28,10,Low,odd_hour,"transaction at 02:00 local (odd-hour window: 1-4am) -- weak signal, contributing factor only",2026-09-17 07:13:11.327262 UTC
